id,cert,source_category,dimension,degree,f_poly,primary_constant,source
1904,C_scouting,CMF Hunter,3,8,x**8 + 8*x**7*y + 4*x**7*z + 8*x**7 + 28*x**6*y**2 + 28*x**6*y*z + 56*x**6*y + 6*x**6*z**2 + 34*x**6*z + 14*x**6 + 56*x**5*y**3 + 84*x**5*y**2*z + 168*x**5*y**2 + 36*x**5*y*z**2 + 204*x**5*y*z + 84*x**5*y + 4*x**5*z**3 + 54*x**5*z**2 + 78*x**5*z - 28*x**5 + 70*x**4*y**4 + 140*x**4*y**3*z + 280*x**4*y**3 + 90*x**4*y**2*z**2 + 510*x**4*y**2*z + 210*x**4*y**2 + 20*x**4*y*z**3 + 270*x**4*y*z**2 + 390*x**4*y*z - 140*x**4*y + x**4*z**4 + 38*x**4*z**3 + 149*x**4*z**2 - 28*x**4*z - 91*x**4 + 56*x**3*y**5 + 140*x**3*y**4*z + 280*x**3*y**4 + 120*x**3*y**3*z**2 + 680*x**3*y**3*z + 280*x**3*y**3 + 40*x**3*y**2*z**3 + 540*x**3*y**2*z**2 + 780*x**3*y**2*z - 280*x**3*y**2 + 4*x**3*y*z**4 + 152*x**3*y*z**3 + 596*x**3*y*z**2 - 112*x**3*y*z - 364*x**3*y + 10*x**3*z**4 + 120*x**3*z**3 + 80*x**3*z**2 - 254*x**3*z - 28*x**3 + 28*x**2*y**6 + 84*x**2*y**5*z + 168*x**2*y**5 + 90*x**2*y**4*z**2 + 510*x**2*y**4*z + 210*x**2*y**4 + 40*x**2*y**3*z**3 + 540*x**2*y**3*z**2 + 780*x**2*y**3*z - 280*x**2*y**3 + 6*x**2*y**2*z**4 + 228*x**2*y**2*z**3 + 894*x**2*y**2*z**2 - 168*x**2*y**2*z - 546*x**2*y**2 + 30*x**2*y*z**4 + 360*x**2*y*z**3 + 240*x**2*y*z**2 - 762*x**2*y*z - 84*x**2*y + 35*x**2*z**4 + 130*x**2*z**3 - 191*x**2*z**2 - 174*x**2*z + 76*x**2 + 8*x*y**7 + 28*x*y**6*z + 56*x*y**6 + 36*x*y**5*z**2 + 204*x*y**5*z + 84*x*y**5 + 20*x*y**4*z**3 + 270*x*y**4*z**2 + 390*x*y**4*z - 140*x*y**4 + 4*x*y**3*z**4 + 152*x*y**3*z**3 + 596*x*y**3*z**2 - 112*x*y**3*z - 364*x*y**3 + 30*x*y**2*z**4 + 360*x*y**2*z**3 + 240*x*y**2*z**2 - 762*x*y**2*z - 84*x*y**2 + 70*x*y*z**4 + 260*x*y*z**3 - 382*x*y*z**2 - 348*x*y*z + 152*x*y + 50*x*z**4 - 4*x*z**3 - 194*x*z**2 + 52*x*z + 48*x + y**8 + 4*y**7*z + 8*y**7 + 6*y**6*z**2 + 34*y**6*z + 14*y**6 + 4*y**5*z**3 + 54*y**5*z**2 + 78*y**5*z - 28*y**5 + y**4*z**4 + 38*y**4*z**3 + 149*y**4*z**2 - 28*y**4*z - 91*y**4 + 10*y**3*z**4 + 120*y**3*z**3 + 80*y**3*z**2 - 254*y**3*z - 28*y**3 + 35*y**2*z**4 + 130*y**2*z**3 - 191*y**2*z**2 - 174*y**2*z + 76*y**2 + 50*y*z**4 - 4*y*z**3 - 194*y*z**2 + 52*y*z + 48*y + 24*z**4 - 48*z**3 - 24*z**2 + 48*z,,ml_loop
1905,C_scouting,CMF Hunter,3,8,x**8 + 8*x**7*y + 4*x**7*z + 28*x**6*y**2 + 28*x**6*y*z + 6*x**6*z**2 + 2*x**6*z - 6*x**6 + 56*x**5*y**3 + 84*x**5*y**2*z + 36*x**5*y*z**2 + 12*x**5*y*z - 36*x**5*y + 4*x**5*z**3 + 6*x**5*z**2 - 18*x**5*z + 70*x**4*y**4 + 140*x**4*y**3*z + 90*x**4*y**2*z**2 + 30*x**4*y**2*z - 90*x**4*y**2 + 20*x**4*y*z**3 + 30*x**4*y*z**2 - 90*x**4*y*z + x**4*z**4 + 6*x**4*z**3 - 19*x**4*z**2 - 4*x**4*z + 9*x**4 + 56*x**3*y**5 + 140*x**3*y**4*z + 120*x**3*y**3*z**2 + 40*x**3*y**3*z - 120*x**3*y**3 + 40*x**3*y**2*z**3 + 60*x**3*y**2*z**2 - 180*x**3*y**2*z + 4*x**3*y*z**4 + 24*x**3*y*z**3 - 76*x**3*y*z**2 - 16*x**3*y*z + 36*x**3*y + 2*x**3*z**4 - 8*x**3*z**3 - 8*x**3*z**2 + 18*x**3*z + 28*x**2*y**6 + 84*x**2*y**5*z + 90*x**2*y**4*z**2 + 30*x**2*y**4*z - 90*x**2*y**4 + 40*x**2*y**3*z**3 + 60*x**2*y**3*z**2 - 180*x**2*y**3*z + 6*x**2*y**2*z**4 + 36*x**2*y**2*z**3 - 114*x**2*y**2*z**2 - 24*x**2*y**2*z + 54*x**2*y**2 + 6*x**2*y*z**4 - 24*x**2*y*z**3 - 24*x**2*y*z**2 + 54*x**2*y*z - x**2*z**4 - 6*x**2*z**3 + 13*x**2*z**2 + 2*x**2*z - 4*x**2 + 8*x*y**7 + 28*x*y**6*z + 36*x*y**5*z**2 + 12*x*y**5*z - 36*x*y**5 + 20*x*y**4*z**3 + 30*x*y**4*z**2 - 90*x*y**4*z + 4*x*y**3*z**4 + 24*x*y**3*z**3 - 76*x*y**3*z**2 - 16*x*y**3*z + 36*x*y**3 + 6*x*y**2*z**4 - 24*x*y**2*z**3 - 24*x*y**2*z**2 + 54*x*y**2*z - 2*x*y*z**4 - 12*x*y*z**3 + 26*x*y*z**2 + 4*x*y*z - 8*x*y - 2*x*z**4 + 4*x*z**3 + 2*x*z**2 - 4*x*z + y**8 + 4*y**7*z + 6*y**6*z**2 + 2*y**6*z - 6*y**6 + 4*y**5*z**3 + 6*y**5*z**2 - 18*y**5*z + y**4*z**4 + 6*y**4*z**3 - 19*y**4*z**2 - 4*y**4*z + 9*y**4 + 2*y**3*z**4 - 8*y**3*z**3 - 8*y**3*z**2 + 18*y**3*z - y**2*z**4 - 6*y**2*z**3 + 13*y**2*z**2 + 2*y**2*z - 4*y**2 - 2*y*z**4 + 4*y*z**3 + 2*y*z**2 - 4*y*z,,ml_loop
1906,C_scouting,CMF Hunter,3,6,-2*x**4*y**2 - 4*x**4*y*z + 6*x**4*y - 2*x**4*z**2 + 6*x**4*z - 3*x**4 - 8*x**3*y**3 - 24*x**3*y**2*z + 28*x**3*y**2 - 24*x**3*y*z**2 + 56*x**3*y*z - 24*x**3*y - 8*x**3*z**3 + 28*x**3*z**2 - 24*x**3*z + 6*x**3 - 12*x**2*y**4 - 48*x**2*y**3*z + 48*x**2*y**3 - 72*x**2*y**2*z**2 + 144*x**2*y**2*z - 52*x**2*y**2 - 48*x**2*y*z**3 + 144*x**2*y*z**2 - 104*x**2*y*z + 12*x**2*y - 12*x**2*z**4 + 48*x**2*z**3 - 52*x**2*z**2 + 12*x**2*z + 3*x**2 - 8*x*y**5 - 40*x*y**4*z + 36*x*y**4 - 80*x*y**3*z**2 + 144*x*y**3*z - 44*x*y**3 - 80*x*y**2*z**3 + 216*x*y**2*z**2 - 132*x*y**2*z + 2*x*y**2 - 40*x*y*z**4 + 144*x*y*z**3 - 132*x*y*z**2 + 4*x*y*z + 18*x*y - 8*x*z**5 + 36*x*z**4 - 44*x*z**3 + 2*x*z**2 + 18*x*z - 6*x - 2*y**6 - 12*y**5*z + 10*y**5 - 30*y**4*z**2 + 50*y**4*z - 13*y**4 - 40*y**3*z**3 + 100*y**3*z**2 - 52*y**3*z - 4*y**3 - 30*y**2*z**4 + 100*y**2*z**3 - 78*y**2*z**2 - 12*y**2*z + 15*y**2 - 12*y*z**5 + 50*y*z**4 - 52*y*z**3 - 12*y*z**2 + 30*y*z - 6*y - 2*z**6 + 10*z**5 - 13*z**4 - 4*z**3 + 15*z**2 - 6*z,,ml_loop
1907,C_scouting,CMF Hunter,3,6,x**4*y**2 + 2*x**4*y*z - 3*x**4*y + x**4*z**2 - 3*x**4*z + 3*x**4 + 4*x**3*y**3 + 12*x**3*y**2*z - 14*x**3*y**2 + 12*x**3*y*z**2 - 28*x**3*y*z + 18*x**3*y + 4*x**3*z**3 - 14*x**3*z**2 + 18*x**3*z - 6*x**3 + 6*x**2*y**4 + 24*x**2*y**3*z - 24*x**2*y**3 + 36*x**2*y**2*z**2 - 72*x**2*y**2*z + 35*x**2*y**2 + 24*x**2*y*z**3 - 72*x**2*y*z**2 + 70*x**2*y*z - 15*x**2*y + 6*x**2*z**4 - 24*x**2*z**3 + 35*x**2*z**2 - 15*x**2*z - 3*x**2 + 4*x*y**5 + 20*x*y**4*z - 18*x*y**4 + 40*x*y**3*z**2 - 72*x*y**3*z + 28*x*y**3 + 40*x*y**2*z**3 - 108*x*y**2*z**2 + 84*x*y**2*z - 10*x*y**2 + 20*x*y*z**4 - 72*x*y*z**3 + 84*x*y*z**2 - 20*x*y*z - 12*x*y + 4*x*z**5 - 18*x*z**4 + 28*x*z**3 - 10*x*z**2 - 12*x*z + 6*x + y**6 + 6*y**5*z - 5*y**5 + 15*y**4*z**2 - 25*y**4*z + 8*y**4 + 20*y**3*z**3 - 50*y**3*z**2 + 32*y**3*z - y**3 + 15*y**2*z**4 - 50*y**2*z**3 + 48*y**2*z**2 - 3*y**2*z - 9*y**2 + 6*y*z**5 - 25*y*z**4 + 32*y*z**3 - 3*y*z**2 - 18*y*z + 6*y + z**6 - 5*z**5 + 8*z**4 - z**3 - 9*z**2 + 6*z,,ml_loop
1908,C_scouting,CMF Hunter,3,6,x**4*y**2 + 2*x**4*y*z - 5*x**4*y + x**4*z**2 - 5*x**4*z + 5*x**4 + 4*x**3*y**3 + 12*x**3*y**2*z - 26*x**3*y**2 + 12*x**3*y*z**2 - 52*x**3*y*z + 50*x**3*y + 4*x**3*z**3 - 26*x**3*z**2 + 50*x**3*z - 30*x**3 + 6*x**2*y**4 + 24*x**2*y**3*z - 48*x**2*y**3 + 36*x**2*y**2*z**2 - 144*x**2*y**2*z + 131*x**2*y**2 + 24*x**2*y*z**3 - 144*x**2*y*z**2 + 262*x**2*y*z - 145*x**2*y + 6*x**2*z**4 - 48*x**2*z**3 + 131*x**2*z**2 - 145*x**2*z + 55*x**2 + 4*x*y**5 + 20*x*y**4*z - 38*x*y**4 + 40*x*y**3*z**2 - 152*x*y**3*z + 132*x*y**3 + 40*x*y**2*z**3 - 228*x*y**2*z**2 + 396*x*y**2*z - 206*x*y**2 + 20*x*y*z**4 - 152*x*y*z**3 + 396*x*y*z**2 - 412*x*y*z + 140*x*y + 4*x*z**5 - 38*x*z**4 + 132*x*z**3 - 206*x*z**2 + 140*x*z - 30*x + y**6 + 6*y**5*z - 11*y**5 + 15*y**4*z**2 - 55*y**4*z + 46*y**4 + 20*y**3*z**3 - 110*y**3*z**2 + 184*y**3*z - 91*y**3 + 15*y**2*z**4 - 110*y**2*z**3 + 276*y**2*z**2 - 273*y**2*z + 85*y**2 + 6*y*z**5 - 55*y*z**4 + 184*y*z**3 - 273*y*z**2 + 170*y*z - 30*y + z**6 - 11*z**5 + 46*z**4 - 91*z**3 + 85*z**2 - 30*z,,ml_loop
1909,C_scouting,CMF Hunter,3,6,x**4*y**2 + 2*x**4*y*z - 5*x**4*y + x**4*z**2 - 5*x**4*z + 8*x**4 + 4*x**3*y**3 + 12*x**3*y**2*z - 26*x**3*y**2 + 12*x**3*y*z**2 - 52*x**3*y*z + 62*x**3*y + 4*x**3*z**3 - 26*x**3*z**2 + 62*x**3*z - 48*x**3 + 6*x**2*y**4 + 24*x**2*y**3*z - 48*x**2*y**3 + 36*x**2*y**2*z**2 - 144*x**2*y**2*z + 149*x**2*y**2 + 24*x**2*y*z**3 - 144*x**2*y*z**2 + 298*x**2*y*z - 199*x**2*y + 6*x**2*z**4 - 48*x**2*z**3 + 149*x**2*z**2 - 199*x**2*z + 88*x**2 + 4*x*y**5 + 20*x*y**4*z - 38*x*y**4 + 40*x*y**3*z**2 - 152*x*y**3*z + 144*x*y**3 + 40*x*y**2*z**3 - 228*x*y**2*z**2 + 432*x*y**2*z - 260*x*y**2 + 20*x*y*z**4 - 152*x*y*z**3 + 432*x*y*z**2 - 520*x*y*z + 206*x*y + 4*x*z**5 - 38*x*z**4 + 144*x*z**3 - 260*x*z**2 + 206*x*z - 48*x + y**6 + 6*y**5*z - 11*y**5 + 15*y**4*z**2 - 55*y**4*z + 49*y**4 + 20*y**3*z**3 - 110*y**3*z**2 + 196*y**3*z - 109*y**3 + 15*y**2*z**4 - 110*y**2*z**3 + 294*y**2*z**2 - 327*y**2*z + 118*y**2 + 6*y*z**5 - 55*y*z**4 + 196*y*z**3 - 327*y*z**2 + 236*y*z - 48*y + z**6 - 11*z**5 + 49*z**4 - 109*z**3 + 118*z**2 - 48*z,,ml_loop
1910,C_scouting,CMF Hunter,3,6,-x**4*y**2 - 2*x**4*y*z + 3*x**4*y - x**4*z**2 + 3*x**4*z - 4*x**3*y**3 - 12*x**3*y**2*z + 14*x**3*y**2 - 12*x**3*y*z**2 + 28*x**3*y*z - 6*x**3*y - 4*x**3*z**3 + 14*x**3*z**2 - 6*x**3*z - 6*x**2*y**4 - 24*x**2*y**3*z + 24*x**2*y**3 - 36*x**2*y**2*z**2 + 72*x**2*y**2*z - 17*x**2*y**2 - 24*x**2*y*z**3 + 72*x**2*y*z**2 - 34*x**2*y*z - 3*x**2*y - 6*x**2*z**4 + 24*x**2*z**3 - 17*x**2*z**2 - 3*x**2*z - 4*x*y**5 - 20*x*y**4*z + 18*x*y**4 - 40*x*y**3*z**2 + 72*x*y**3*z - 16*x*y**3 - 40*x*y**2*z**3 + 108*x*y**2*z**2 - 48*x*y**2*z - 8*x*y**2 - 20*x*y*z**4 + 72*x*y*z**3 - 48*x*y*z**2 - 16*x*y*z + 6*x*y - 4*x*z**5 + 18*x*z**4 - 16*x*z**3 - 8*x*z**2 + 6*x*z - y**6 - 6*y**5*z + 5*y**5 - 15*y**4*z**2 + 25*y**4*z - 5*y**4 - 20*y**3*z**3 + 50*y**3*z**2 - 20*y**3*z - 5*y**3 - 15*y**2*z**4 + 50*y**2*z**3 - 30*y**2*z**2 - 15*y**2*z + 6*y**2 - 6*y*z**5 + 25*y*z**4 - 20*y*z**3 - 15*y*z**2 + 12*y*z - z**6 + 5*z**5 - 5*z**4 - 5*z**3 + 6*z**2,,ml_loop
1911,C_scouting,CMF Hunter,3,6,-x**4*y**2 - 2*x**4*y*z + x**4*y - x**4*z**2 + x**4*z + 2*x**4 - 4*x**3*y**3 - 12*x**3*y**2*z + 2*x**3*y**2 - 12*x**3*y*z**2 + 4*x**3*y*z + 10*x**3*y - 4*x**3*z**3 + 2*x**3*z**2 + 10*x**3*z + 4*x**3 - 6*x**2*y**4 - 24*x**2*y**3*z - 36*x**2*y**2*z**2 + 19*x**2*y**2 - 24*x**2*y*z**3 + 38*x**2*y*z + 11*x**2*y - 6*x**2*z**4 + 19*x**2*z**2 + 11*x**2*z - 2*x**2 - 4*x*y**5 - 20*x*y**4*z - 2*x*y**4 - 40*x*y**3*z**2 - 8*x*y**3*z + 16*x*y**3 - 40*x*y**2*z**3 - 12*x*y**2*z**2 + 48*x*y**2*z + 12*x*y**2 - 20*x*y*z**4 - 8*x*y*z**3 + 48*x*y*z**2 + 24*x*y*z - 6*x*y - 4*x*z**5 - 2*x*z**4 + 16*x*z**3 + 12*x*z**2 - 6*x*z - 4*x - y**6 - 6*y**5*z - y**5 - 15*y**4*z**2 - 5*y**4*z + 5*y**4 - 20*y**3*z**3 - 10*y**3*z**2 + 20*y**3*z + 5*y**3 - 15*y**2*z**4 - 10*y**2*z**3 + 30*y**2*z**2 + 15*y**2*z - 4*y**2 - 6*y*z**5 - 5*y*z**4 + 20*y*z**3 + 15*y*z**2 - 8*y*z - 4*y - z**6 - z**5 + 5*z**4 + 5*z**3 - 4*z**2 - 4*z,,ml_loop
1912,C_scouting,CMF Hunter,3,6,-x**4*y**2 - 2*x**4*y*z + 3*x**4*y - x**4*z**2 + 3*x**4*z - 3*x**4 - 4*x**3*y**3 - 12*x**3*y**2*z + 14*x**3*y**2 - 12*x**3*y*z**2 + 28*x**3*y*z - 18*x**3*y - 4*x**3*z**3 + 14*x**3*z**2 - 18*x**3*z + 6*x**3 - 6*x**2*y**4 - 24*x**2*y**3*z + 24*x**2*y**3 - 36*x**2*y**2*z**2 + 72*x**2*y**2*z - 35*x**2*y**2 - 24*x**2*y*z**3 + 72*x**2*y*z**2 - 70*x**2*y*z + 15*x**2*y - 6*x**2*z**4 + 24*x**2*z**3 - 35*x**2*z**2 + 15*x**2*z + 3*x**2 - 4*x*y**5 - 20*x*y**4*z + 18*x*y**4 - 40*x*y**3*z**2 + 72*x*y**3*z - 28*x*y**3 - 40*x*y**2*z**3 + 108*x*y**2*z**2 - 84*x*y**2*z + 10*x*y**2 - 20*x*y*z**4 + 72*x*y*z**3 - 84*x*y*z**2 + 20*x*y*z + 12*x*y - 4*x*z**5 + 18*x*z**4 - 28*x*z**3 + 10*x*z**2 + 12*x*z - 6*x - y**6 - 6*y**5*z + 5*y**5 - 15*y**4*z**2 + 25*y**4*z - 8*y**4 - 20*y**3*z**3 + 50*y**3*z**2 - 32*y**3*z + y**3 - 15*y**2*z**4 + 50*y**2*z**3 - 48*y**2*z**2 + 3*y**2*z + 9*y**2 - 6*y*z**5 + 25*y*z**4 - 32*y*z**3 + 3*y*z**2 + 18*y*z - 6*y - z**6 + 5*z**5 - 8*z**4 + z**3 + 9*z**2 - 6*z,,ml_loop
1913,C_scouting,CMF Hunter,3,6,-2*x**4*y**2 - 4*x**4*y*z + 2*x**4*y - 2*x**4*z**2 + 2*x**4*z - x**4 - 8*x**3*y**3 - 24*x**3*y**2*z + 4*x**3*y**2 - 24*x**3*y*z**2 + 8*x**3*y*z - 8*x**3*z**3 + 4*x**3*z**2 - 2*x**3 - 12*x**2*y**4 - 48*x**2*y**3*z - 72*x**2*y**2*z**2 + 8*x**2*y**2 - 48*x**2*y*z**3 + 16*x**2*y*z - 8*x**2*y - 12*x**2*z**4 + 8*x**2*z**2 - 8*x**2*z + x**2 - 8*x*y**5 - 40*x*y**4*z - 4*x*y**4 - 80*x*y**3*z**2 - 16*x*y**3*z + 12*x*y**3 - 80*x*y**2*z**3 - 24*x*y**2*z**2 + 36*x*y**2*z - 6*x*y**2 - 40*x*y*z**4 - 16*x*y*z**3 + 36*x*y*z**2 - 12*x*y*z - 2*x*y - 8*x*z**5 - 4*x*z**4 + 12*x*z**3 - 6*x*z**2 - 2*x*z + 2*x - 2*y**6 - 12*y**5*z - 2*y**5 - 30*y**4*z**2 - 10*y**4*z + 5*y**4 - 40*y**3*z**3 - 20*y**3*z**2 + 20*y**3*z - 30*y**2*z**4 - 20*y**2*z**3 + 30*y**2*z**2 - 3*y**2 - 12*y*z**5 - 10*y*z**4 + 20*y*z**3 - 6*y*z + 2*y - 2*z**6 - 2*z**5 + 5*z**4 - 3*z**2 + 2*z,,ml_loop
1914,C_scouting,CMF Hunter,3,6,-x**4*y**2 - 2*x**4*y*z + x**4*y - x**4*z**2 + x**4*z + x**4 - 4*x**3*y**3 - 12*x**3*y**2*z + 2*x**3*y**2 - 12*x**3*y*z**2 + 4*x**3*y*z + 6*x**3*y - 4*x**3*z**3 + 2*x**3*z**2 + 6*x**3*z + 2*x**3 - 6*x**2*y**4 - 24*x**2*y**3*z - 36*x**2*y**2*z**2 + 13*x**2*y**2 - 24*x**2*y*z**3 + 26*x**2*y*z + 5*x**2*y - 6*x**2*z**4 + 13*x**2*z**2 + 5*x**2*z - x**2 - 4*x*y**5 - 20*x*y**4*z - 2*x*y**4 - 40*x*y**3*z**2 - 8*x*y**3*z + 12*x*y**3 - 40*x*y**2*z**3 - 12*x*y**2*z**2 + 36*x*y**2*z + 6*x*y**2 - 20*x*y*z**4 - 8*x*y*z**3 + 36*x*y*z**2 + 12*x*y*z - 4*x*y - 4*x*z**5 - 2*x*z**4 + 12*x*z**3 + 6*x*z**2 - 4*x*z - 2*x - y**6 - 6*y**5*z - y**5 - 15*y**4*z**2 - 5*y**4*z + 4*y**4 - 20*y**3*z**3 - 10*y**3*z**2 + 16*y**3*z + 3*y**3 - 15*y**2*z**4 - 10*y**2*z**3 + 24*y**2*z**2 + 9*y**2*z - 3*y**2 - 6*y*z**5 - 5*y*z**4 + 16*y*z**3 + 9*y*z**2 - 6*y*z - 2*y - z**6 - z**5 + 4*z**4 + 3*z**3 - 3*z**2 - 2*z,,ml_loop
1915,C_scouting,CMF Hunter,3,6,2*x**4*y**2 + 4*x**4*y*z - 2*x**4*y + 2*x**4*z**2 - 2*x**4*z + x**4 + 8*x**3*y**3 + 24*x**3*y**2*z - 4*x**3*y**2 + 24*x**3*y*z**2 - 8*x**3*y*z + 8*x**3*z**3 - 4*x**3*z**2 + 2*x**3 + 12*x**2*y**4 + 48*x**2*y**3*z + 72*x**2*y**2*z**2 - 8*x**2*y**2 + 48*x**2*y*z**3 - 16*x**2*y*z + 8*x**2*y + 12*x**2*z**4 - 8*x**2*z**2 + 8*x**2*z - x**2 + 8*x*y**5 + 40*x*y**4*z + 4*x*y**4 + 80*x*y**3*z**2 + 16*x*y**3*z - 12*x*y**3 + 80*x*y**2*z**3 + 24*x*y**2*z**2 - 36*x*y**2*z + 6*x*y**2 + 40*x*y*z**4 + 16*x*y*z**3 - 36*x*y*z**2 + 12*x*y*z + 2*x*y + 8*x*z**5 + 4*x*z**4 - 12*x*z**3 + 6*x*z**2 + 2*x*z - 2*x + 2*y**6 + 12*y**5*z + 2*y**5 + 30*y**4*z**2 + 10*y**4*z - 5*y**4 + 40*y**3*z**3 + 20*y**3*z**2 - 20*y**3*z + 30*y**2*z**4 + 20*y**2*z**3 - 30*y**2*z**2 + 3*y**2 + 12*y*z**5 + 10*y*z**4 - 20*y*z**3 + 6*y*z - 2*y + 2*z**6 + 2*z**5 - 5*z**4 + 3*z**2 - 2*z,,ml_loop
1916,C_scouting,CMF Hunter,3,6,x**4*y**2 + 2*x**4*y*z - x**4*y + x**4*z**2 - x**4*z - x**4 + 4*x**3*y**3 + 12*x**3*y**2*z - 2*x**3*y**2 + 12*x**3*y*z**2 - 4*x**3*y*z - 6*x**3*y + 4*x**3*z**3 - 2*x**3*z**2 - 6*x**3*z - 2*x**3 + 6*x**2*y**4 + 24*x**2*y**3*z + 36*x**2*y**2*z**2 - 13*x**2*y**2 + 24*x**2*y*z**3 - 26*x**2*y*z - 5*x**2*y + 6*x**2*z**4 - 13*x**2*z**2 - 5*x**2*z + x**2 + 4*x*y**5 + 20*x*y**4*z + 2*x*y**4 + 40*x*y**3*z**2 + 8*x*y**3*z - 12*x*y**3 + 40*x*y**2*z**3 + 12*x*y**2*z**2 - 36*x*y**2*z - 6*x*y**2 + 20*x*y*z**4 + 8*x*y*z**3 - 36*x*y*z**2 - 12*x*y*z + 4*x*y + 4*x*z**5 + 2*x*z**4 - 12*x*z**3 - 6*x*z**2 + 4*x*z + 2*x + y**6 + 6*y**5*z + y**5 + 15*y**4*z**2 + 5*y**4*z - 4*y**4 + 20*y**3*z**3 + 10*y**3*z**2 - 16*y**3*z - 3*y**3 + 15*y**2*z**4 + 10*y**2*z**3 - 24*y**2*z**2 - 9*y**2*z + 3*y**2 + 6*y*z**5 + 5*y*z**4 - 16*y*z**3 - 9*y*z**2 + 6*y*z + 2*y + z**6 + z**5 - 4*z**4 - 3*z**3 + 3*z**2 + 2*z,,ml_loop
1917,C_scouting,CMF Hunter,3,6,2*x**4*y**2 + 4*x**4*y*z - 2*x**4*y + 2*x**4*z**2 - 2*x**4*z - 2*x**4 + 8*x**3*y**3 + 24*x**3*y**2*z - 4*x**3*y**2 + 24*x**3*y*z**2 - 8*x**3*y*z - 12*x**3*y + 8*x**3*z**3 - 4*x**3*z**2 - 12*x**3*z - 4*x**3 + 12*x**2*y**4 + 48*x**2*y**3*z + 72*x**2*y**2*z**2 - 26*x**2*y**2 + 48*x**2*y*z**3 - 52*x**2*y*z - 10*x**2*y + 12*x**2*z**4 - 26*x**2*z**2 - 10*x**2*z + 2*x**2 + 8*x*y**5 + 40*x*y**4*z + 4*x*y**4 + 80*x*y**3*z**2 + 16*x*y**3*z - 24*x*y**3 + 80*x*y**2*z**3 + 24*x*y**2*z**2 - 72*x*y**2*z - 12*x*y**2 + 40*x*y*z**4 + 16*x*y*z**3 - 72*x*y*z**2 - 24*x*y*z + 8*x*y + 8*x*z**5 + 4*x*z**4 - 24*x*z**3 - 12*x*z**2 + 8*x*z + 4*x + 2*y**6 + 12*y**5*z + 2*y**5 + 30*y**4*z**2 + 10*y**4*z - 8*y**4 + 40*y**3*z**3 + 20*y**3*z**2 - 32*y**3*z - 6*y**3 + 30*y**2*z**4 + 20*y**2*z**3 - 48*y**2*z**2 - 18*y**2*z + 6*y**2 + 12*y*z**5 + 10*y*z**4 - 32*y*z**3 - 18*y*z**2 + 12*y*z + 4*y + 2*z**6 + 2*z**5 - 8*z**4 - 6*z**3 + 6*z**2 + 4*z,,ml_loop
1918,C_scouting,CMF Hunter,3,8,x**4*z**4 + 10*x**4*z**3 + 35*x**4*z**2 + 50*x**4*z + 24*x**4 + 4*x**3*y*z**4 + 40*x**3*y*z**3 + 140*x**3*y*z**2 + 200*x**3*y*z + 96*x**3*y + 2*x**3*z**4 + 20*x**3*z**3 + 70*x**3*z**2 + 100*x**3*z + 48*x**3 + 6*x**2*y**2*z**4 + 60*x**2*y**2*z**3 + 210*x**2*y**2*z**2 + 300*x**2*y**2*z + 144*x**2*y**2 + 6*x**2*y*z**4 + 60*x**2*y*z**3 + 210*x**2*y*z**2 + 300*x**2*y*z + 144*x**2*y - x**2*z**4 - 10*x**2*z**3 - 35*x**2*z**2 - 50*x**2*z - 24*x**2 + 4*x*y**3*z**4 + 40*x*y**3*z**3 + 140*x*y**3*z**2 + 200*x*y**3*z + 96*x*y**3 + 6*x*y**2*z**4 + 60*x*y**2*z**3 + 210*x*y**2*z**2 + 300*x*y**2*z + 144*x*y**2 - 2*x*y*z**4 - 20*x*y*z**3 - 70*x*y*z**2 - 100*x*y*z - 48*x*y - 2*x*z**4 - 20*x*z**3 - 70*x*z**2 - 100*x*z - 48*x + y**4*z**4 + 10*y**4*z**3 + 35*y**4*z**2 + 50*y**4*z + 24*y**4 + 2*y**3*z**4 + 20*y**3*z**3 + 70*y**3*z**2 + 100*y**3*z + 48*y**3 - y**2*z**4 - 10*y**2*z**3 - 35*y**2*z**2 - 50*y**2*z - 24*y**2 - 2*y*z**4 - 20*y*z**3 - 70*y*z**2 - 100*y*z - 48*y,,ml_loop
9,B_verified_numeric,Gauge Transformed,3,0,,H_n (harmonic),training_seed_series
38,B_verified_numeric,Gauge Transformed,3,0,,Sun_miracle_1,training_seed_exotic
39,B_verified_numeric,Gauge Transformed,4,0,,Sun_miracle_4D,training_seed_exotic
42,B_verified_numeric,Gauge Transformed,2,0,,Zagier_A_11_3_1,training_seed_exotic
43,B_verified_numeric,Gauge Transformed,2,0,,Zagier_B_7_2_8,training_seed_exotic
44,B_verified_numeric,Gauge Transformed,2,0,,Zagier_C_12_4_32,training_seed_exotic
45,B_verified_numeric,Gauge Transformed,2,0,,Zagier_D_10_3_n9,training_seed_exotic
46,B_verified_numeric,Gauge Transformed,2,0,,Zagier_E_9_3_27,training_seed_exotic
47,B_verified_numeric,Gauge Transformed,2,0,,Zagier_F_17_6_72,training_seed_exotic
49,B_verified_numeric,Gauge Transformed,2,0,,Cooper_7_2_n8,training_seed_exotic
50,B_verified_numeric,Gauge Transformed,2,0,,Cooper_11_3_n1,training_seed_exotic
51,B_verified_numeric,Gauge Transformed,2,0,,Cooper_Domb,training_seed_exotic
52,B_verified_numeric,Gauge Transformed,2,0,,Cooper_12_4_n32,training_seed_exotic
